Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;67;-;1251148;-;4497
1;-;-;67;-;1251149;-;4642
1;-;-;67;-;1251150;-;5343
1;-;-;67;-;1251151;-;4255
1;-;-;67;-;1251152;-;4832
1;-;1;68;-;-;844560;-
1;-;-;68;445;-;-;13255
1;-;-;68;446;-;-;10930
1;-;-;68;447;-;-;11048
1;-;-;68;448;-;-;14126
1;-;-;68;449;-;-;16245
1;-;-;68;450;-;-;14023
1;-;-;68;451;-;-;14746
1;-;-;68;-;1251153;-;5160
1;-;-;68;-;1251154;-;3925
1;-;-;68;-;1251155;-;5473
1;-;-;68;-;1251156;-;4858
1;-;-;68;-;1251157;-;4900
1;-;-;68;-;1251158;-;4203
1;-;-;68;-;1251159;-;4007
1;-;-;68;-;1251160;-;4466
1;-;-;68;-;1251161;-;5015
1;-;-;68;-;1251162;-;5497
1;-;-;68;-;1251163;-;5620
1;-;-;68;-;1251164;-;4504
1;-;-;68;-;1251165;-;4208
1;-;-;68;-;1251166;-;5254
1;-;-;68;-;1251167;-;3932
1;-;-;68;-;1251168;-;3767
1;-;-;68;-;1251169;-;4715
1;-;-;68;-;1251170;-;5616
1;-;-;68;-;1251171;-;4037
1;-;-;68;-;1251172;-;5468
1;-;-;68;-;1251173;-;4264
1;-;-;68;-;1251174;-;4809
1;-;-;68;-;1251175;-;4729
1;-;-;68;-;1251176;-;4835
1;-;-;68;-;1251177;-;5404
1;-;-;68;-;1251178;-;3843
1;-;-;68;-;1251179;-;4667
1;-;-;68;-;1251180;-;5495
1;-;-;68;-;1251181;-;5424
1;-;-;68;-;1251182;-;4162
1;-;-;68;-;1251183;-;4758
1;-;-;68;-;1251184;-;4375
1;-;-;68;-;1251185;-;5532
1;-;-;68;-;1251186;-;4111
1;-;-;68;-;1251187;-;5488
1;-;-;68;-;1251188;-;5567
1;-;-;68;-;1251189;-;5354
1;-;-;68;-;1251190;-;5418
1;-;-;68;-;1251191;-;3799
1;-;-;68;-;1251192;-;5463
1;-;-;68;-;1251193;-;4705
1;-;-;68;-;1251194;-;4849
1;-;-;68;-;1251195;-;3867
1;-;-;68;-;1251196;-;4368
1;-;-;68;-;1251197;-;5269
1;-;-;68;-;1251198;-;5115
1;-;-;68;-;1251199;-;4578
1;-;-;68;-;1251200;-;3826
1;-;-;68;-;1251201;-;4964
1;-;-;68;-;1251202;-;4303
1;-;1;69;-;-;861212;-
1;-;-;69;452;-;-;14864
1;-;-;69;453;-;-;11727
1;-;-;69;454;-;-;12244
1;-;-;69;455;-;-;11249
1;-;-;69;456;-;-;15968
1;-;-;69;-;1251203;-;4098
1;-;-;69;-;1251204;-;5631
1;-;-;69;-;1251205;-;4517
1;-;-;69;-;1251206;-;3771
1;-;-;69;-;1251207;-;4705
1;-;-;69;-;1251208;-;5400
1;-;-;69;-;1251209;-;5426
1;-;-;69;-;1251210;-;5238
1;-;-;69;-;1251211;-;4036
1;-;-;69;-;1251212;-;5083
1;-;-;69;-;1251213;-;4438
1;-;-;69;-;1251214;-;5202
1;-;-;69;-;1251215;-;4360
1;-;-;69;-;1251216;-;4247
1;-;-;69;-;1251217;-;5085
1;-;-;69;-;1251218;-;5238
1;-;-;69;-;1251219;-;4369
1;-;-;69;-;1251220;-;3803
1;-;-;69;-;1251221;-;4516
1;-;-;69;-;1251222;-;5553
1;-;-;69;-;1251223;-;3780
1;-;-;69;-;1251224;-;4944
1;-;-;69;-;1251225;-;4341
1;-;-;69;-;1251226;-;5103
1;-;-;69;-;1251227;-;4145
1;-;-;69;-;1251228;-;5131
1;-;-;69;-;1251229;-;4392
1;-;-;69;-;1251230;-;4816
1;-;-;69;-;1251231;-;3835
1;-;-;69;-;1251232;-;4442
1;-;-;69;-;1251233;-;4613
1;-;-;69;-;1251234;-;4493
1;-;-;69;-;1251235;-;3998
1;-;-;69;-;1251236;-;4509
1;-;-;69;-;1251237;-;5069
1;-;-;69;-;1251238;-;5451
1;-;-;69;-;1251239;-;5492
1;-;-;69;-;1251240;-;4639
1;-;-;69;-;1251241;-;3840
1;-;-;69;-;1251242;-;5602
1;-;-;69;-;1251243;-;3898
1;-;-;69;-;1251244;-;4526
1;-;-;69;-;1251245;-;5283
1;-;1;70;-;-;610235;-
1;-;-;70;457;-;-;15682
1;-;-;70;458;-;-;16112
1;-;-;70;459;-;-;12194
1;-;-;70;460;-;-;11743
1;-;-;70;461;-;-;12323
1;-;-;70;-;1251246;-;5553
1;-;-;70;-;1251247;-;3811
1;-;-;70;-;1251248;-;4981
1;-;-;70;-;1251249;-;5294
1;-;-;70;-;1251250;-;5496
1;-;-;70;-;1251251;-;5067
1;-;-;70;-;1251252;-;5465
1;-;-;70;-;1251253;-;4795
1;-;-;70;-;1251254;-;5169
1;-;-;70;-;1251255;-;4263
1;-;-;70;-;1251256;-;4582
1;-;-;70;-;1251257;-;5264
1;-;-;70;-;1251258;-;3878
1;-;-;70;-;1251259;-;4993
1;-;-;70;-;1251260;-;3960
1;-;-;70;-;1251261;-;3827
1;-;-;70;-;1251262;-;4574
1;-;-;70;-;1251263;-;5000
1;-;-;70;-;1251264;-;5521
1;-;-;70;-;1251265;-;4299
1;-;-;70;-;1251266;-;4146
1;-;-;70;-;1251267;-;4192
1;-;-;70;-;1251268;-;4956
1;-;-;70;-;1251269;-;4625
1;-;-;70;-;1251270;-;5430
1;-;-;70;-;1251271;-;5293
1;-;-;70;-;1251272;-;4642
1;-;-;70;-;1251273;-;3794
1;-;-;70;-;1251274;-;5030
1;-;-;70;-;1251275;-;5309
1;-;-;70;-;1251276;-;5526
1;-;-;70;-;1251277;-;3797
1;-;-;70;-;1251278;-;5336
1;-;-;70;-;1251279;-;3863
1;-;-;70;-;1251280;-;5170
1;-;-;70;-;1251281;-;5262
1;-;-;70;-;1251282;-;4210
1;-;-;70;-;1251283;-;4937
1;-;-;70;-;1251284;-;4175
1;-;-;70;-;1251285;-;3904
1;-;-;70;-;1251286;-;4706
1;-;-;70;-;1251287;-;4415
1;-;-;70;-;1251288;-;3910
1;-;-;70;-;1251289;-;4062
1;-;-;70;-;1251290;-;5256
1;-;-;70;-;1251291;-;4834
1;-;-;70;-;1251292;-;4754
1;-;1;71;-;-;887974;-
1;-;-;71;462;-;-;14288
1;-;-;71;463;-;-;12390
1;-;-;71;464;-;-;14431
1;-;-;71;465;-;-;15974
1;-;-;71;466;-;-;13625
1;-;-;71;467;-;-;11819
1;-;-;71;-;1251293;-;4613
1;-;-;71;-;1251294;-;5310
1;-;-;71;-;1251295;-;4340
1;-;-;71;-;1251296;-;3990
1;-;-;71;-;1251297;-;3967
1;-;-;71;-;1251298;-;5620
1;-;-;71;-;1251299;-;5335
1;-;-;71;-;1251300;-;4068
1;-;-;71;-;1251301;-;3890
1;-;-;71;-;1251302;-;5456
1;-;-;71;-;1251303;-;5390
1;-;-;71;-;1251304;-;4816
1;-;-;71;-;1251305;-;5242
1;-;-;71;-;1251306;-;4754
1;-;-;71;-;1251307;-;4925
1;-;-;71;-;1251308;-;4617
1;-;-;71;-;1251309;-;5188
1;-;-;71;-;1251310;-;3773
1;-;-;71;-;1251311;-;5518
1;-;-;71;-;1251312;-;5510
1;-;-;71;-;1251313;-;4421
1;-;-;71;-;1251314;-;4797
1;-;-;71;-;1251315;-;4889
1;-;-;71;-;1251316;-;5135
1;-;-;71;-;1251317;-;5507
1;-;-;71;-;1251318;-;4901
1;-;-;71;-;1251319;-;4061
1;-;-;71;-;1251320;-;4562
1;-;-;71;-;1251321;-;4367
1;-;-;71;-;1251322;-;5615
1;-;-;71;-;1251323;-;4687
1;-;-;71;-;1251324;-;4778
1;-;1;72;-;-;664290;-
1;-;-;72;468;-;-;14135
1;-;-;72;469;-;-;11216
1;-;-;72;470;-;-;15320
1;-;-;72;471;-;-;15679
1;-;-;72;472;-;-;14009
1;-;-;72;473;-;-;12151
1;-;-;72;-;1251325;-;3817
1;-;-;72;-;1251326;-;5616
1;-;-;72;-;1251327;-;4372
1;-;-;72;-;1251328;-;4558
1;-;-;72;-;1251329;-;4212
1;-;-;72;-;1251330;-;5609
1;-;-;72;-;1251331;-;4278
1;-;-;72;-;1251332;-;4308
1;-;-;72;-;1251333;-;5104
1;-;-;72;-;1251334;-;5047
1;-;-;72;-;1251335;-;5185
1;-;-;72;-;1251336;-;5319
1;-;-;72;-;1251337;-;4959
1;-;-;72;-;1251338;-;4340
1;-;-;72;-;1251339;-;4011
1;-;-;72;-;1251340;-;5213
1;-;-;72;-;1251341;-;4632
1;-;-;72;-;1251342;-;5503
1;-;-;72;-;1251343;-;4427
1;-;-;72;-;1251344;-;4373
1;-;-;72;-;1251345;-;3908
1;-;-;72;-;1251346;-;4663
1;-;-;72;-;1251347;-;4084
1;-;-;72;-;1251348;-;4111
1;-;-;72;-;1251349;-;3779
1;-;-;72;-;1251350;-;5436
1;-;-;72;-;1251351;-;3854
1;-;-;72;-;1251352;-;5136
1;-;-;72;-;1251353;-;4419
1;-;-;72;-;1251354;-;4030
1;-;-;72;-;1251355;-;4199
1;-;-;72;-;1251356;-;4859
1;-;-;72;-;1251357;-;4703
1;-;-;72;-;1251358;-;3821
1;-;-;72;-;1251359;-;4618
1;-;-;72;-;1251360;-;3993
1;-;-;72;-;1251361;-;4810
1;-;-;72;-;1251362;-;5600
1;-;-;72;-;1251363;-;4479
1;-;-;72;-;1251364;-;4710
1;-;-;72;-;1251365;-;4978
1;-;-;72;-;1251366;-;5435
1;-;-;72;-;1251367;-;4218
1;-;1;73;-;-;573291;-
1;-;-;73;474;-;-;11759
1;-;-;73;475;-;-;14333
1;-;-;73;476;-;-;11369
1;-;-;73;477;-;-;15723
1;-;-;73;478;-;-;11591
1;-;-;73;479;-;-;11162
1;-;-;73;-;1251368;-;4612
1;-;-;73;-;1251369;-;4699
1;-;-;73;-;1251370;-;4014
1;-;-;73;-;1251371;-;3958
1;-;-;73;-;1251372;-;4759
1;-;-;73;-;1251373;-;5435
1;-;-;73;-;1251374;-;4218
1;-;-;73;-;1251375;-;4608
1;-;-;73;-;1251376;-;5446
1;-;-;73;-;1251377;-;5024
1;-;-;73;-;1251378;-;4264
1;-;-;73;-;1251379;-;4309
1;-;-;73;-;1251380;-;4254
1;-;-;73;-;1251381;-;5555
1;-;-;73;-;1251382;-;4767
1;-;-;73;-;1251383;-;4363
1;-;-;73;-;1251384;-;4582
1;-;-;73;-;1251385;-;4347
1;-;-;73;-;1251386;-;4832
1;-;-;73;-;1251387;-;5431
1;-;-;73;-;1251388;-;4172
1;-;-;73;-;1251389;-;5565
1;-;-;73;-;1251390;-;4650
1;-;-;73;-;1251391;-;5215
1;-;-;73;-;1251392;-;4273
1;-;-;73;-;1251393;-;4577
1;-;-;73;-;1251394;-;4205
1;-;-;73;-;1251395;-;4711
1;-;-;73;-;1251396;-;5294
1;-;-;73;-;1251397;-;5017
1;-;-;73;-;1251398;-;3776
1;-;1;74;-;-;556851;-
1;-;-;74;480;-;-;12087
1;-;-;74;481;-;-;15698
1;-;-;74;482;-;-;12575
1;-;-;74;483;-;-;13563
1;-;-;74;484;-;-;12976
1;-;-;74;485;-;-;14021
1;-;-;74;486;-;-;14987
1;-;-;74;-;1251399;-;3834
1;-;-;74;-;1251400;-;4058
1;-;-;74;-;1251401;-;4905
1;-;-;74;-;1251402;-;4477
1;-;-;74;-;1251403;-;4523
1;-;-;74;-;1251404;-;3814
1;-;-;74;-;1251405;-;5198
1;-;-;74;-;1251406;-;3832
1;-;-;74;-;1251407;-;5630
1;-;-;74;-;1251408;-;5293
1;-;-;74;-;1251409;-;5477
1;-;-;74;-;1251410;-;4511
1;-;-;74;-;1251411;-;3782
1;-;-;74;-;1251412;-;4609
1;-;-;74;-;1251413;-;4139
1;-;-;74;-;1251414;-;4896
1;-;-;74;-;1251415;-;4356
1;-;-;74;-;1251416;-;4570
1;-;-;74;-;1251417;-;5553
1;-;-;74;-;1251418;-;4755
1;-;-;74;-;1251419;-;3775
1;-;-;74;-;1251420;-;5157
1;-;-;74;-;1251421;-;5148
1;-;-;74;-;1251422;-;4158
1;-;-;74;-;1251423;-;5560
1;-;-;74;-;1251424;-;5260
1;-;-;74;-;1251425;-;5589
1;-;-;74;-;1251426;-;4834
1;-;-;74;-;1251427;-;5469
1;-;-;74;-;1251428;-;4662
1;-;-;74;-;1251429;-;5197
1;-;-;74;-;1251430;-;4318
1;-;1;75;-;-;542688;-
1;-;-;75;487;-;-;14875
1;-;-;75;488;-;-;14484
1;-;-;75;489;-;-;14710
1;-;-;75;490;-;-;13003
1;-;-;75;491;-;-;16302
1;-;-;75;492;-;-;14706
1;-;-;75;493;-;-;15436
1;-;-;75;494;-;-;11109
1;-;-;75;-;1251431;-;4583
1;-;-;75;-;1251432;-;4741
1;-;-;75;-;1251433;-;4069
1;-;-;75;-;1251434;-;5511
1;-;-;75;-;1251435;-;5050
1;-;-;75;-;1251436;-;5427
1;-;-;75;-;1251437;-;4584
1;-;-;75;-;1251438;-;4020
1;-;-;75;-;1251439;-;4933
1;-;-;75;-;1251440;-;4880
1;-;-;75;-;1251441;-;4657
1;-;-;75;-;1251442;-;4216
1;-;-;75;-;1251443;-;5113
1;-;-;75;-;1251444;-;5094
1;-;-;75;-;1251445;-;5488
1;-;-;75;-;1251446;-;5019
1;-;-;75;-;1251447;-;5400
1;-;-;75;-;1251448;-;5029
1;-;-;75;-;1251449;-;4773
1;-;-;75;-;1251450;-;4696
1;-;-;75;-;1251451;-;5217
1;-;-;75;-;1251452;-;3919
1;-;-;75;-;1251453;-;4943
1;-;-;75;-;1251454;-;4332
1;-;-;75;-;1251455;-;5113
1;-;-;75;-;1251456;-;4067
1;-;-;75;-;1251457;-;5378
1;-;-;75;-;1251458;-;4278
1;-;-;75;-;1251459;-;5478
1;-;-;75;-;1251460;-;4943
1;-;-;75;-;1251461;-;4629
1;-;-;75;-;1251462;-;4369
1;-;-;75;-;1251463;-;5486
1;-;-;75;-;1251464;-;5199
1;-;-;75;-;1251465;-;4771
1;-;-;75;-;1251466;-;5298
1;-;1;76;-;-;859914;-
1;-;-;76;495;-;-;11772
1;-;-;76;496;-;-;14566
1;-;-;76;497;-;-;11264
1;-;-;76;498;-;-;15391
1;-;-;76;499;-;-;11631
1;-;-;76;500;-;-;14646
1;-;-;76;-;1251467;-;5387
1;-;-;76;-;1251468;-;4056
1;-;-;76;-;1251469;-;5637
1;-;-;76;-;1251470;-;3833
1;-;-;76;-;1251471;-;5502
1;-;-;76;-;1251472;-;4637
1;-;-;76;-;1251473;-;4069
1;-;-;76;-;1251474;-;5635
1;-;-;76;-;1251475;-;5520
1;-;-;76;-;1251476;-;3776
1;-;-;76;-;1251477;-;3856
1;-;-;76;-;1251478;-;4977
1;-;-;76;-;1251479;-;5574
1;-;-;76;-;1251480;-;5382
1;-;-;76;-;1251481;-;4659
1;-;-;76;-;1251482;-;4956
1;-;-;76;-;1251483;-;4993
1;-;-;76;-;1251484;-;5327
1;-;-;76;-;1251485;-;3889
1;-;-;76;-;1251486;-;4973
1;-;-;76;-;1251487;-;4734
1;-;-;76;-;1251488;-;4721
1;-;-;76;-;1251489;-;4707
1;-;-;76;-;1251490;-;4854
1;-;-;76;-;1251491;-;5350
1;-;-;76;-;1251492;-;5627
1;-;-;76;-;1251493;-;4360
1;-;-;76;-;1251494;-;5392
1;-;-;76;-;1251495;-;4524
1;-;-;76;-;1251496;-;3851
1;-;-;76;-;1251497;-;4621
1;-;-;76;-;1251498;-;4260
1;-;-;76;-;1251499;-;5255
1;-;-;76;-;1251500;-;4243
1;-;-;76;-;1251501;-;5285
1;-;-;76;-;1251502;-;4714
1;-;-;76;-;1251503;-;3907
1;-;-;76;-;1251504;-;4168
1;-;-;76;-;1251505;-;3823
1;-;-;76;-;1251506;-;3768
1;-;-;76;-;1251507;-;5379
1;-;-;76;-;1251508;-;4057
1;-;-;76;-;1251509;-;4968
1;-;-;76;-;1251510;-;4225
1;-;-;76;-;1251511;-;4705
1;-;1;77;-;-;686506;-
1;-;-;77;501;-;-;15995
1;-;-;77;502;-;-;12827
1;-;-;77;503;-;-;11066
1;-;-;77;504;-;-;15907
1;-;-;77;505;-;-;11942
1;-;-;77;-;1251512;-;3785
1;-;-;77;-;1251513;-;5398
1;-;-;77;-;1251514;-;5278
1;-;-;77;-;1251515;-;3889
1;-;-;77;-;1251516;-;4269
1;-;-;77;-;1251517;-;5170
1;-;-;77;-;1251518;-;4766
1;-;-;77;-;1251519;-;4021
1;-;-;77;-;1251520;-;4383
1;-;-;77;-;1251521;-;5574
1;-;-;77;-;1251522;-;4837
1;-;-;77;-;1251523;-;4069
1;-;-;77;-;1251524;-;5066
1;-;-;77;-;1251525;-;5158
1;-;-;77;-;1251526;-;4614
1;-;-;77;-;1251527;-;3800
1;-;-;77;-;1251528;-;4061
1;-;-;77;-;1251529;-;5269
1;-;-;77;-;1251530;-;5089
1;-;-;77;-;1251531;-;3858
1;-;-;77;-;1251532;-;4936
1;-;-;77;-;1251533;-;3885
1;-;-;77;-;1251534;-;4972
1;-;-;77;-;1251535;-;4056
1;-;-;77;-;1251536;-;5017
1;-;-;77;-;1251537;-;3835
1;-;-;77;-;1251538;-;3929
1;-;-;77;-;1251539;-;4161
1;-;-;77;-;1251540;-;4392
1;-;-;77;-;1251541;-;5441
1;-;-;77;-;1251542;-;5292
1;-;-;77;-;1251543;-;4994
1;-;-;77;-;1251544;-;5475
1;-;-;77;-;1251545;-;4310
1;-;-;77;-;1251546;-;5474
1;-;-;77;-;1251547;-;4023
1;-;-;77;-;1251548;-;5139
1;-;-;77;-;1251549;-;4680
1;-;-;77;-;1251550;-;4011
1;-;-;77;-;1251551;-;5246
1;-;1;78;-;-;751510;-
1;-;-;78;506;-;-;11432
1;-;-;78;507;-;-;12370
1;-;-;78;508;-;-;13201
1;-;-;78;509;-;-;14246
1;-;-;78;510;-;-;14295
1;-;-;78;511;-;-;14927
1;-;-;78;512;-;-;11616
1;-;-;78;513;-;-;15681
1;-;-;78;514;-;-;14181
1;-;-;78;515;-;-;14901
1;-;-;78;-;1251552;-;5619
1;-;-;78;-;1251553;-;4373
1;-;-;78;-;1251554;-;4666
1;-;-;78;-;1251555;-;4774
1;-;-;78;-;1251556;-;4399
1;-;-;78;-;1251557;-;3937
1;-;-;78;-;1251558;-;5283
1;-;-;78;-;1251559;-;4900
1;-;-;78;-;1251560;-;4253
1;-;-;78;-;1251561;-;4628
1;-;-;78;-;1251562;-;4360
1;-;-;78;-;1251563;-;5582
1;-;-;78;-;1251564;-;4979
1;-;-;78;-;1251565;-;5423
1;-;-;78;-;1251566;-;3959
1;-;-;78;-;1251567;-;4441
1;-;-;78;-;1251568;-;4836
1;-;-;78;-;1251569;-;5300
1;-;-;78;-;1251570;-;5522
1;-;-;78;-;1251571;-;4997
1;-;-;78;-;1251572;-;3891
1;-;-;78;-;1251573;-;5560
1;-;-;78;-;1251574;-;4266
1;-;-;78;-;1251575;-;5500
1;-;-;78;-;1251576;-;5061
1;-;-;78;-;1251577;-;5456
1;-;-;78;-;1251578;-;4124
1;-;-;78;-;1251579;-;5396
1;-;-;78;-;1251580;-;4845
1;-;-;78;-;1251581;-;5581
1;-;-;78;-;1251582;-;4493
1;-;-;78;-;1251583;-;4781
1;-;-;78;-;1251584;-;4580
1;-;-;78;-;1251585;-;4117
1;-;-;78;-;1251586;-;5298
1;-;-;78;-;1251587;-;4947
1;-;-;78;-;1251588;-;4017
1;-;-;78;-;1251589;-;5436
1;-;-;78;-;1251590;-;5436
1;-;-;78;-;1251591;-;4695
1;-;-;78;-;1251592;-;5110
1;-;-;78;-;1251593;-;4488
1;-;-;78;-;1251594;-;4614
1;-;-;78;-;1251595;-;4175
1;-;-;78;-;1251596;-;4783
1;-;-;78;-;1251597;-;4479
1;-;-;78;-;1251598;-;5368
1;-;1;79;-;-;867387;-
1;-;-;79;516;-;-;11635
1;-;-;79;517;-;-;12717
1;-;-;79;518;-;-;13964
1;-;-;79;519;-;-;11346
1;-;-;79;520;-;-;14779
1;-;-;79;521;-;-;12005
1;-;-;79;522;-;-;15340
1;-;-;79;-;1251599;-;4924
1;-;-;79;-;1251600;-;5049
1;-;-;79;-;1251601;-;4982
1;-;-;79;-;1251602;-;4267
1;-;-;79;-;1251603;-;3947
1;-;-;79;-;1251604;-;4920
1;-;-;79;-;1251605;-;4928
1;-;-;79;-;1251606;-;4840
1;-;-;79;-;1251607;-;5442
1;-;-;79;-;1251608;-;3917
1;-;-;79;-;1251609;-;4914
1;-;-;79;-;1251610;-;5486
1;-;-;79;-;1251611;-;3979
1;-;-;79;-;1251612;-;5342
1;-;-;79;-;1251613;-;4044
1;-;-;79;-;1251614;-;5029
1;-;-;79;-;1251615;-;3761
1;-;-;79;-;1251616;-;4062
1;-;-;79;-;1251617;-;4710
1;-;-;79;-;1251618;-;4131
1;-;-;79;-;1251619;-;4147
1;-;-;79;-;1251620;-;3937
1;-;-;79;-;1251621;-;4330
1;-;-;79;-;1251622;-;4272
1;-;-;79;-;1251623;-;4973
1;-;-;79;-;1251624;-;4516
1;-;-;79;-;1251625;-;5601
1;-;-;79;-;1251626;-;5349
1;-;-;79;-;1251627;-;4749
1;-;-;79;-;1251628;-;5103
1;-;-;79;-;1251629;-;5249
1;-;-;79;-;1251630;-;4804
1;-;-;79;-;1251631;-;5422
1;-;-;79;-;1251632;-;4191
1;-;-;79;-;1251633;-;4246
1;-;-;79;-;1251634;-;5038
1;-;-;79;-;1251635;-;4233
1;-;-;79;-;1251636;-;4189
1;-;-;79;-;1251637;-;5428
1;-;-;79;-;1251638;-;5518
1;-;-;79;-;1251639;-;4895
1;-;-;79;-;1251640;-;4576
1;-;-;79;-;1251641;-;3934
1;-;-;79;-;1251642;-;4766
1;-;-;79;-;1251643;-;4003
1;-;-;79;-;1251644;-;4899
1;-;-;79;-;1251645;-;4182
1;-;-;79;-;1251646;-;4409
1;-;-;79;-;1251647;-;5083
1;-;-;79;-;1251648;-;5331
1;-;-;79;-;1251649;-;4388
1;-;1;80;-;-;792574;-
1;-;-;80;523;-;-;13821
1;-;-;80;524;-;-;12288
1;-;-;80;525;-;-;12172
1;-;-;80;526;-;-;12776
1;-;-;80;527;-;-;15312
1;-;-;80;528;-;-;11890
1;-;-;80;529;-;-;14712
1;-;-;80;530;-;-;11011
1;-;-;80;-;1251650;-;4331
1;-;-;80;-;1251651;-;4349
1;-;-;80;-;1251652;-;5522
1;-;-;80;-;1251653;-;5617
1;-;-;80;-;1251654;-;4735
1;-;-;80;-;1251655;-;4806
1;-;-;80;-;1251656;-;4538
1;-;-;80;-;1251657;-;4854
1;-;-;80;-;1251658;-;5371
1;-;-;80;-;1251659;-;4847
1;-;-;80;-;1251660;-;3970
1;-;-;80;-;1251661;-;4522
1;-;-;80;-;1251662;-;5453
1;-;-;80;-;1251663;-;5101
1;-;-;80;-;1251664;-;4797
1;-;-;80;-;1251665;-;5133
1;-;-;80;-;1251666;-;5509
1;-;-;80;-;1251667;-;5019
1;-;-;80;-;1251668;-;5397
1;-;-;80;-;1251669;-;4945
1;-;-;80;-;1251670;-;4665
1;-;-;80;-;1251671;-;4842
1;-;-;80;-;1251672;-;4734
1;-;-;80;-;1251673;-;4473
1;-;-;80;-;1251674;-;5586
1;-;-;80;-;1251675;-;4392
1;-;-;80;-;1251676;-;4491
1;-;-;80;-;1251677;-;3767
1;-;-;80;-;1251678;-;4767
1;-;-;80;-;1251679;-;4420
1;-;-;80;-;1251680;-;4227
1;-;-;80;-;1251681;-;5556
1;-;-;80;-;1251682;-;3784
1;-;-;80;-;1251683;-;4454
1;-;-;80;-;1251684;-;5290
1;-;-;80;-;1251685;-;5615
1;-;-;80;-;1251686;-;4428
1;-;-;80;-;1251687;-;5217
1;-;-;80;-;1251688;-;5394
1;-;-;80;-;1251689;-;5479
1;-;-;80;-;1251690;-;4772
1;-;-;80;-;1251691;-;3847
1;-;-;80;-;1251692;-;3975
1;-;-;80;-;1251693;-;5544
1;-;-;80;-;1251694;-;4376
1;-;-;80;-;1251695;-;4713
1;-;1;81;-;-;643064;-
1;-;-;81;531;-;-;13265
1;-;-;81;532;-;-;12973
1;-;-;81;533;-;-;14048
1;-;-;81;534;-;-;15455
1;-;-;81;535;-;-;15706
1;-;-;81;536;-;-;13562
1;-;-;81;-;1251696;-;4112
1;-;-;81;-;1251697;-;4756
1;-;-;81;-;1251698;-;5049
1;-;-;81;-;1251699;-;3964
1;-;-;81;-;1251700;-;4656
1;-;-;81;-;1251701;-;5569
1;-;-;81;-;1251702;-;4594
1;-;-;81;-;1251703;-;5135
1;-;-;81;-;1251704;-;5564
1;-;-;81;-;1251705;-;5240
1;-;-;81;-;1251706;-;4897
1;-;-;81;-;1251707;-;5520
1;-;-;81;-;1251708;-;4927
1;-;-;81;-;1251709;-;3917
1;-;-;81;-;1251710;-;4539
1;-;-;81;-;1251711;-;4758
1;-;-;81;-;1251712;-;4304
1;-;-;81;-;1251713;-;5146
1;-;-;81;-;1251714;-;4956
1;-;-;81;-;1251715;-;5139
1;-;-;81;-;1251716;-;4013
1;-;-;81;-;1251717;-;4465
1;-;-;81;-;1251718;-;4957
1;-;-;81;-;1251719;-;4514
1;-;-;81;-;1251720;-;4405
1;-;-;81;-;1251721;-;5312
1;-;-;81;-;1251722;-;4305
1;-;-;81;-;1251723;-;5026
1;-;-;81;-;1251724;-;4530
1;-;-;81;-;1251725;-;4242
1;-;-;81;-;1251726;-;4689
1;-;-;81;-;1251727;-;4066
1;-;-;81;-;1251728;-;4300
1;-;-;81;-;1251729;-;4268
1;-;-;81;-;1251730;-;4540
1;-;-;81;-;1251731;-;5149
1;-;-;81;-;1251732;-;4408
1;-;-;81;-;1251733;-;5240
1;-;-;81;-;1251734;-;4875
1;-;-;81;-;1251735;-;4196
1;-;-;81;-;1251736;-;5033
1;-;-;81;-;1251737;-;5371
1;-;-;81;-;1251738;-;5299
1;-;-;81;-;1251739;-;5161
1;-;-;81;-;1251740;-;4280
1;-;-;81;-;1251741;-;5032
1;-;-;81;-;1251742;-;5440
1;-;1;82;-;-;770503;-
1;-;-;82;537;-;-;15749
1;-;-;82;538;-;-;15846
1;-;-;82;539;-;-;12027
1;-;-;82;540;-;-;13554
1;-;-;82;541;-;-;13190
1;-;-;82;542;-;-;13993
1;-;-;82;-;1251743;-;4128
1;-;-;82;-;1251744;-;5323
1;-;-;82;-;1251745;-;4489
1;-;-;82;-;1251746;-;3876
1;-;-;82;-;1251747;-;5352
1;-;-;82;-;1251748;-;4771
1;-;-;82;-;1251749;-;4582
1;-;-;82;-;1251750;-;4704
1;-;-;82;-;1251751;-;4148
1;-;-;82;-;1251752;-;5266
1;-;-;82;-;1251753;-;5255
1;-;-;82;-;1251754;-;5114
1;-;-;82;-;1251755;-;4026
1;-;-;82;-;1251756;-;4027
1;-;-;82;-;1251757;-;4205
1;-;-;82;-;1251758;-;5596
1;-;-;82;-;1251759;-;4154
1;-;-;82;-;1251760;-;4816
1;-;-;82;-;1251761;-;5313
1;-;-;82;-;1251762;-;4139
1;-;-;82;-;1251763;-;4180
1;-;-;82;-;1251764;-;4013
1;-;-;82;-;1251765;-;5283
1;-;-;82;-;1251766;-;4841
1;-;-;82;-;1251767;-;4654
1;-;-;82;-;1251768;-;4165
1;-;-;82;-;1251769;-;5307
1;-;-;82;-;1251770;-;3979
1;-;-;82;-;1251771;-;5420
1;-;-;82;-;1251772;-;5404
1;-;-;82;-;1251773;-;5483
1;-;-;82;-;1251774;-;4529
1;-;1;83;-;-;861871;-
1;-;-;83;543;-;-;15386
1;-;-;83;544;-;-;15703
1;-;-;83;545;-;-;12068
1;-;-;83;546;-;-;12408
1;-;-;83;547;-;-;12014
1;-;-;83;548;-;-;15547
